GameID,HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,home_Possessions,home_FantasyPoints,home_Minutes,home_Seconds,home_FieldGoalsMade,home_FieldGoalsAttempted,home_FieldGoalsPercentage,home_EffectiveFieldGoalsPercentage,home_TwoPointersMade,home_TwoPointersAttempted,home_TwoPointersPercentage,home_ThreePointersMade,home_ThreePointersAttempted,home_ThreePointersPercentage,home_FreeThrowsMade,home_FreeThrowsAttempted,home_FreeThrowsPercentage,home_OffensiveRebounds,home_DefensiveRebounds,home_Rebounds,home_Assists,home_Steals,home_BlockedShots,home_Turnovers,home_PersonalFouls,home_Points,home_TrueShootingAttempts,home_TrueShootingPercentage,home_FantasyPointsFanDuel,home_FantasyPointsDraftKings,home_FantasyPointsYahoo,home_PlusMinus,home_DoubleDoubles,home_TripleDoubles,home_FantasyPointsFantasyDraft,away_Possessions,away_FantasyPoints,away_Minutes,away_Seconds,away_FieldGoalsMade,away_FieldGoalsAttempted,away_FieldGoalsPercentage,away_EffectiveFieldGoalsPercentage,away_TwoPointersMade,away_TwoPointersAttempted,away_TwoPointersPercentage,away_ThreePointersMade,away_ThreePointersAttempted,away_ThreePointersPercentage,away_FreeThrowsMade,away_FreeThrowsAttempted,away_FreeThrowsPercentage,away_OffensiveRebounds,away_DefensiveRebounds,away_Rebounds,away_Assists,away_Steals,away_BlockedShots,away_Turnovers,away_PersonalFouls,away_Points,away_TrueShootingAttempts,away_TrueShootingPercentage,away_FantasyPointsFanDuel,away_FantasyPointsDraftKings,away_FantasyPointsYahoo,away_PlusMinus,away_DoubleDoubles,away_TripleDoubles,away_FantasyPointsFantasyDraft
19646,WAS,BOS,27,32,162.7,337.4,384,0,62.4,139.1,71.6,80.9,44.8,81.5,87.8,17.6,57.6,48.9,28.8,41.6,110.7,17.6,46.4,64.0,41.6,19.2,10.2,24.0,20.8,171.1,157.4,86.8,363.0,361.4,363.0,-151.9,0.0,0.0,361.4,162.7,400.9,384,0,81.5,163.1,80.0,94.0,51.2,78.4,104.4,30.4,84.7,57.2,12.8,11.2,114.2,24.0,57.6,81.5,49.6,17.6,15.3,27.2,33.6,201.5,168.0,95.9,428.1,433.7,428.1,151.9,0.0,0.0,433.7
19647,ATL,MIN,32,29,78.1,187.0,196,0,39.2,70.2,45.5,52.2,27.7,45.7,49.5,11.4,24.5,38.1,13.9,14.7,77.0,2.7,26.1,29.4,22.8,4.0,4.7,6.0,8.0,103.6,76.6,55.2,197.6,197.9,197.6,57.1,0.0,0.0,197.9,78.1,167.0,196,0,35.9,73.4,39.9,47.2,22.8,46.5,40.1,13.1,26.9,39.6,6.0,12.2,49.0,6.7,22.8,31.0,19.6,3.3,3.3,6.7,13.9,92.2,78.8,47.7,175.1,181.6,175.1,-57.1,1.3,0.0,181.6
19648,TOR,POR,23,25,117.2,243.6,303,0,48.0,118.7,51.0,53.8,42.9,82.1,66.1,6.4,36.6,17.4,13.9,18.9,92.6,17.7,41.7,59.4,24.0,12.6,6.4,13.9,21.5,114.9,127.1,57.2,261.3,259.9,261.3,-50.5,3.2,0.0,259.9,117.2,255.4,303,0,48.0,107.4,56.5,65.4,34.1,63.2,68.2,13.9,44.2,39.7,15.2,18.9,101.0,16.4,48.0,64.4,25.3,9.6,11.2,17.7,24.0,125.0,115.7,68.3,271.8,276.3,271.8,50.5,1.6,0.0,276.3
19649,MEM,DAL,28,32,48.8,100.5,115,0,20.1,44.1,21.9,25.5,13.4,26.3,24.4,3.2,17.7,18.1,2.8,4.6,28.7,2.3,16.3,21.1,10.5,2.1,0.9,2.8,10.5,52.7,48.3,26.1,106.7,107.8,106.7,-35.9,0.0,0.0,107.8,48.8,108.1,115,0,20.1,40.2,24.0,30.8,4.4,17.7,24.6,11.0,22.5,23.4,4.1,11.5,35.9,1.4,20.1,23.0,11.5,0.9,1.6,3.4,3.9,59.9,45.3,31.7,113.3,120.5,113.3,35.9,0.2,0.2,119.8
19650,MIL,MIA,31,29,134.7,294.3,319,0,58.4,115.5,67.2,76.4,42.5,66.4,85.0,15.9,49.1,43.0,29.2,39.8,97.3,12.0,45.2,57.1,31.9,10.6,8.8,18.6,30.5,162.0,133.1,81.0,311.5,314.4,311.5,53.1,0.0,0.0,314.4,134.7,274.2,319,0,54.4,114.2,63.3,74.1,37.2,69.1,71.4,17.3,45.2,50.7,25.2,26.6,126.2,12.3,43.8,53.1,35.9,12.3,3.5,18.6,26.6,151.4,125.9,79.7,286.2,294.8,286.2,-53.1,0.0,0.0,294.8
19651,NO,GS,26,33,60.2,118.7,147,0,23.2,56.8,25.0,28.2,17.1,33.0,31.7,3.7,23.8,15.6,6.0,15.9,37.6,5.2,15.3,23.8,14.1,3.0,1.1,4.1,11.0,62.3,63.8,29.8,125.4,126.3,125.4,-85.5,0.0,0.0,126.3,60.2,159.3,147,0,31.2,59.9,31.8,36.2,22.0,34.8,38.6,5.6,25.1,22.4,4.9,12.2,39.7,12.8,26.3,39.1,17.1,2.2,2.6,5.2,12.8,79.4,65.3,37.1,167.3,170.2,167.3,85.5,0.0,0.0,170.2
19652,OKC,DET,31,28,142.5,322.7,335,0,61.4,115.8,73.9,84.0,43.2,75.3,80.1,18.1,40.5,62.5,32.1,39.1,114.5,11.7,53.0,61.4,29.3,12.6,14.0,20.9,26.5,173.0,133.0,90.5,349.2,345.3,349.2,83.7,0.0,0.0,345.3,142.5,298.1,335,0,54.4,126.9,59.8,70.4,33.5,87.9,53.1,20.9,39.1,74.8,26.5,33.5,110.5,18.1,39.1,57.2,43.2,11.7,9.7,22.3,34.9,156.2,141.7,77.0,313.5,324.7,313.5,-83.7,1.9,0.0,324.7
19653,DEN,UTA,28,26,65.5,150.5,163,0,31.9,57.0,38.0,42.0,25.8,38.0,46.1,4.1,19.0,21.8,3.2,11.5,28.0,3.2,24.4,29.2,21.7,1.8,3.7,5.5,6.5,74.7,62.1,40.8,158.6,163.1,158.6,27.2,0.9,0.5,162.1,65.5,144.1,163,0,28.5,66.5,29.1,33.3,21.0,41.4,34.5,5.1,25.1,20.2,3.2,10.2,31.7,11.5,23.1,34.6,20.4,2.8,0.9,5.5,14.3,69.3,71.0,33.1,149.5,155.7,149.5,-27.2,0.9,0.0,155.7
19654,LAL,ORL,27,26,117.5,255.3,286,0,50.1,94.2,63.5,69.4,40.6,62.0,78.0,11.4,32.2,35.3,16.7,21.5,92.8,4.3,44.1,47.7,33.4,10.0,11.9,19.1,20.3,126.5,103.7,72.7,275.6,273.8,275.6,17.9,1.4,0.0,273.8,117.5,253.9,286,0,45.3,113.3,47.7,56.5,28.6,71.6,47.7,16.7,41.8,47.7,15.5,21.5,86.1,14.3,38.2,52.5,33.4,11.9,4.3,13.1,26.2,122.9,122.8,59.6,269.4,271.4,269.4,-17.9,0.0,0.0,271.4
19638,OKC,DEN,115,155,88.3,163.6,221,0,34.0,82.8,37.8,40.8,28.5,53.4,49.1,5.1,29.4,17.3,13.8,16.6,76.6,5.9,20.2,26.7,20.2,6.8,3.4,7.6,12.9,87.4,90.1,44.6,174.6,171.8,174.6,-151.8,0.0,0.0,171.8,88.3,229.6,221,0,48.8,81.0,55.4,60.6,38.6,56.1,63.4,10.1,24.8,37.4,10.1,12.0,77.8,8.5,35.0,44.2,31.3,6.8,4.2,12.0,19.3,117.8,86.2,62.9,241.6,244.3,241.6,151.8,0.8,0.0,244.3
19639,HOU,GS,115,129,159.5,329.6,409,0,57.9,153.4,64.4,71.9,42.6,97.1,74.8,15.3,56.2,46.5,30.7,32.4,161.4,17.0,54.5,71.6,37.5,11.9,11.6,11.9,34.1,161.9,167.6,82.1,348.3,346.8,348.3,-93.7,0.0,0.0,346.8,159.5,366.9,409,0,59.6,138.0,73.6,92.5,29.0,61.3,80.4,30.7,76.7,68.2,30.7,39.2,133.4,13.6,69.9,83.5,46.0,10.2,10.2,23.9,30.7,180.6,155.3,99.2,387.3,398.3,387.3,93.7,0.0,0.0,398.3
19640,MIL,ATL,134,154,158.1,295.4,368,0,59.7,131.8,69.4,83.8,35.2,64.3,84.0,24.5,67.4,55.8,24.5,30.6,122.6,18.4,41.4,59.7,33.7,15.3,7.0,35.2,33.7,168.5,145.2,88.7,315.3,330.5,315.3,-130.2,2.3,0.0,330.5,158.1,378.7,368,0,72.0,142.5,77.4,89.0,49.0,85.8,87.5,23.0,56.7,62.0,27.6,33.7,125.3,19.9,50.6,70.5,49.0,23.0,4.7,26.0,26.0,194.6,157.3,95.0,404.8,411.3,404.8,130.2,4.7,0.0,411.3
19641,PHI,POR,153,119,75.6,200.6,180,0,29.9,61.3,36.5,42.0,21.7,40.4,40.2,6.2,20.9,29.4,26.2,29.9,65.4,6.2,29.9,38.1,20.9,5.6,12.7,11.2,15.0,94.2,74.5,47.3,220.8,214.5,220.8,104.7,1.1,0.0,214.5,75.6,149.5,180,0,26.9,70.3,28.6,31.9,21.7,47.1,34.4,3.9,23.2,16.9,14.2,16.5,64.6,10.5,20.9,31.4,14.2,5.6,5.0,11.2,19.4,73.3,77.6,35.4,163.7,159.3,163.7,-104.7,0.0,0.0,159.3
19642,LAC,SA,149,101,153.1,350.3,352,0,68.9,133.3,75.6,88.5,45.4,71.8,92.7,23.4,61.5,55.8,19.0,30.8,90.7,13.2,57.1,70.3,33.7,22.0,10.7,23.4,23.4,180.2,146.9,90.1,379.6,377.2,379.6,293.0,0.0,0.0,377.2,153.1,240.1,352,0,44.0,117.2,54.9,65.9,27.8,68.9,59.2,16.1,48.3,48.8,17.6,23.4,109.9,12.9,45.4,54.2,30.8,13.2,12.9,36.6,33.7,121.6,127.5,69.9,262.1,269.2,262.1,-293.0,0.0,0.0,269.2
19643,SAC,LAL,160,154,78.5,169.8,180,0,33.4,70.8,32.1,38.0,21.8,38.1,38.9,11.6,32.7,24.1,11.6,16.3,48.2,2.8,27.9,32.0,20.4,2.8,3.2,4.6,19.1,89.9,78.0,39.2,178.7,181.7,178.7,17.0,0.5,0.0,181.7,78.5,160.1,180,0,29.3,66.7,29.9,34.7,19.1,36.1,36.0,10.2,30.6,22.7,17.7,23.2,52.1,3.7,30.6,36.1,18.4,1.9,1.9,5.6,15.0,86.5,76.9,38.3,165.6,173.1,165.6,-17.0,0.9,0.0,173.1
19631,DET,CHI,157,136,131.8,324.5,344,0,64.6,123.4,75.1,85.1,47.4,83.2,81.7,17.2,40.2,61.6,23.0,28.7,114.8,21.5,54.5,76.1,41.6,8.2,8.2,21.5,25.8,169.3,136.0,89.1,335.9,351.9,335.9,114.8,4.1,0.0,351.9,131.8,269.2,344,0,56.0,133.5,60.1,67.9,40.2,93.3,61.8,15.8,40.2,56.4,18.7,23.0,116.5,18.7,28.7,47.4,23.0,14.4,10.3,11.5,28.7,146.4,143.6,73.2,290.7,285.2,290.7,-114.8,0.0,0.0,285.2
19632,WAS,MEM,150,141,72.7,158.0,172,0,28.7,66.8,30.9,37.0,17.2,33.7,36.7,11.5,33.0,25.0,12.2,15.8,55.5,5.7,24.4,32.3,17.2,4.6,2.6,5.7,10.8,81.1,73.7,39.6,168.0,171.4,168.0,25.1,1.0,0.0,171.4,72.7,154.0,172,0,28.0,65.3,30.8,37.8,14.4,31.6,32.7,13.6,33.7,29.0,4.6,4.6,71.8,3.1,28.0,32.3,19.4,3.6,4.1,11.5,15.1,76.1,68.2,40.1,164.8,169.3,164.8,-25.1,0.5,0.0,169.3
19633,NO,NY,128,116,149.9,286.3,360,0,60.1,130.7,69.1,76.0,46.6,81.1,86.2,13.5,49.6,41.0,10.5,24.0,65.8,9.0,58.6,64.6,30.0,12.0,11.3,19.5,33.0,144.2,141.2,76.8,305.8,306.0,305.8,67.6,0.0,0.0,306.0,149.9,282.8,360,0,49.6,135.2,55.1,60.1,39.1,79.6,73.7,10.5,55.6,28.4,21.0,27.0,116.9,24.0,64.6,88.6,28.5,10.5,6.8,27.0,25.5,130.7,147.1,66.7,297.8,308.3,297.8,-67.6,2.3,0.0,308.3
19634,CLE,IND,150,166,49.9,117.5,124,0,22.2,51.1,22.4,25.5,16.0,35.1,23.5,3.2,16.0,20.0,4.0,12.4,32.2,4.8,17.0,26.3,15.0,0.5,1.6,1.6,4.3,58.3,56.5,26.6,121.6,125.0,121.6,-31.0,0.5,0.0,125.0,49.9,125.7,124,0,24.8,50.6,25.3,29.5,17.0,31.0,28.4,4.0,19.6,20.4,3.7,4.5,42.5,2.9,19.1,24.8,18.6,0.8,1.1,1.9,10.3,64.5,54.4,30.5,129.3,134.2,129.3,31.0,0.5,0.0,134.2
19635,TOR,PHI,142,152,120.2,266.8,312,0,49.4,113.1,56.8,68.8,27.3,71.5,49.7,22.1,41.6,69.0,18.2,24.7,95.8,16.9,36.4,53.3,36.4,8.4,8.4,16.9,24.7,139.1,124.0,72.8,279.8,290.9,279.8,-45.5,1.7,0.0,290.9,120.2,289.8,312,0,55.9,111.8,65.0,72.5,42.9,75.4,74.0,13.0,36.4,46.4,23.4,27.3,111.4,11.7,42.9,54.6,32.5,10.4,11.8,11.7,23.4,148.2,123.8,78.0,309.3,304.8,309.3,45.5,0.0,0.0,304.8
19636,MIN,MIA,141,120,56.0,127.0,140,0,25.7,50.2,29.9,33.9,18.7,30.4,35.9,4.1,19.9,20.6,2.0,2.7,43.8,2.4,23.4,27.4,17.5,3.1,1.0,4.8,5.8,61.9,52.3,34.6,134.0,137.7,134.0,46.7,0.7,0.0,137.7,56.0,103.0,140,0,20.4,50.8,23.5,27.5,13.4,28.6,27.4,4.1,22.2,18.5,2.7,4.8,33.3,3.1,19.3,24.5,14.0,2.0,0.3,4.8,4.1,52.6,54.4,28.3,107.1,111.8,107.1,-46.7,0.0,0.0,111.8
19637,PHO,UTA,167,138,134.2,331.2,328,0,61.5,116.2,72.3,80.4,47.8,65.6,99.7,13.7,50.6,36.9,35.5,38.3,127.0,13.1,43.7,53.3,42.4,13.7,13.1,15.0,26.0,172.2,133.0,88.3,354.5,348.2,354.5,150.4,0.0,0.0,348.2,134.2,274.8,328,0,54.7,124.4,60.1,69.0,38.3,73.8,70.9,16.4,50.6,44.3,16.4,19.1,117.2,20.5,41.0,61.5,35.5,11.2,9.3,24.6,27.3,142.2,132.8,73.3,289.8,300.4,289.8,-150.4,1.9,0.0,300.4
19609,CHA,DET,91,102,137.9,258.7,310,0,42.6,113.7,48.4,52.8,33.6,77.5,55.9,11.7,36.2,32.3,33.6,43.9,98.8,14.2,38.8,53.0,25.8,16.8,11.7,23.3,29.7,127.9,133.0,62.1,284.5,277.5,284.5,-77.5,0.0,0.0,277.5,137.9,283.7,310,0,51.7,113.7,58.8,66.0,38.8,74.9,66.8,12.9,38.8,43.0,27.1,32.3,108.5,15.5,53.0,68.5,36.2,11.7,10.0,29.7,37.5,143.4,127.9,72.5,300.5,310.4,300.5,77.5,1.7,0.0,310.4
19611,MEM,DEN,95,99,158.0,330.5,370,0,57.0,130.9,67.0,76.1,41.6,80.1,79.9,15.4,50.8,46.7,30.8,37.0,128.3,20.0,53.9,73.9,33.9,20.0,10.8,30.8,35.4,160.2,147.2,83.9,361.3,357.3,361.3,-30.8,0.0,0.0,357.3,158.0,341.1,370,0,63.1,135.5,71.8,83.9,41.6,78.5,81.5,21.6,57.0,58.2,18.5,27.7,102.7,14.2,52.4,61.6,41.6,16.9,15.4,26.2,27.7,166.3,147.7,86.5,373.4,370.4,373.4,30.8,2.4,0.0,370.4
19613,ATL,NY,110,116,152.5,334.1,354,0,61.9,128.2,71.1,81.3,44.2,81.0,80.3,17.7,47.1,55.2,35.4,44.2,117.8,13.3,51.6,64.8,41.2,10.3,13.0,20.6,29.5,176.8,147.6,88.4,353.2,360.9,353.2,-44.2,4.3,0.0,360.9,152.5,352.0,354,0,63.3,132.6,70.4,86.8,33.9,67.8,73.6,29.5,64.8,67.0,29.5,41.2,105.2,17.7,48.6,66.3,44.2,13.3,13.0,23.6,30.9,185.6,150.7,90.6,374.1,384.1,374.1,44.2,2.2,0.0,384.1
19616,BOS,MIA,109,102,88.5,201.4,214,0,40.1,84.6,42.2,49.7,25.8,49.9,46.2,14.3,34.7,36.5,11.6,16.9,60.9,14.3,34.7,49.0,17.8,5.6,4.8,13.4,16.9,106.0,92.1,51.2,212.9,219.0,212.9,35.6,0.8,0.0,219.0,88.5,193.3,214,0,33.9,79.3,38.0,46.1,19.6,49.9,35.0,14.3,29.4,43.2,16.9,20.5,73.6,8.7,30.3,40.1,21.4,6.4,4.8,10.7,14.3,98.9,88.3,50.0,205.8,207.8,205.8,-35.6,0.0,0.0,207.8
19618,CLE,OKC,96,99,58.5,119.7,133,0,21.1,51.1,22.9,26.5,14.4,26.1,30.7,3.7,25.0,14.8,5.2,12.8,41.0,2.5,22.2,26.6,11.1,3.1,2.5,4.0,4.9,58.3,56.7,28.6,129.6,128.8,129.6,-8.3,0.3,0.0,128.8,58.5,119.5,133,0,22.2,48.3,25.5,29.4,15.0,33.9,24.6,4.0,14.4,27.8,4.6,10.5,43.8,1.8,22.8,26.1,12.2,2.5,3.1,5.5,5.2,59.9,52.9,31.4,129.5,131.1,129.5,4.6,0.6,0.0,131.1
19620,CHI,TOR,95,94,76.6,147.0,188,0,26.2,70.2,26.5,29.4,20.6,42.5,34.2,4.0,27.7,14.5,15.6,19.9,55.7,10.6,26.2,36.9,12.8,5.0,2.5,11.3,15.6,73.7,78.9,33.0,157.7,159.5,157.7,2.5,1.0,0.0,159.5,76.6,139.7,188,0,27.7,59.6,32.9,37.2,21.3,34.0,44.3,4.5,25.5,17.7,11.3,17.7,45.4,4.0,31.9,37.6,17.7,2.5,1.0,14.9,20.6,73.0,67.4,38.4,144.7,156.5,144.7,-3.5,1.0,0.5,155.4
19622,SA,HOU,116,112,71.2,152.5,170,0,29.5,60.3,31.4,35.5,21.2,33.4,40.8,5.4,27.0,19.9,13.5,18.0,48.2,4.9,19.9,27.6,20.5,4.5,1.6,11.6,10.9,80.9,68.3,38.0,162.2,164.8,162.2,12.8,0.4,0.0,164.8,71.2,140.3,170,0,33.4,64.2,33.4,36.0,28.2,43.7,41.5,3.3,20.5,16.0,4.1,12.8,32.1,4.5,20.5,27.6,19.3,2.9,0.8,11.6,16.7,78.3,69.8,36.0,146.1,152.0,146.1,-12.8,0.8,0.0,152.0
19624,DAL,BKN,115,110,84.8,175.3,202,0,37.1,76.7,40.8,48.1,24.4,46.4,44.4,12.6,30.3,35.2,18.5,23.6,66.3,5.7,27.0,33.7,16.9,3.6,1.4,6.4,12.6,105.4,87.1,50.9,181.2,188.4,181.2,21.1,0.7,0.0,188.4,84.8,189.2,202,0,37.9,77.6,41.2,51.3,20.2,41.3,41.3,17.7,36.2,41.1,6.4,7.1,75.9,7.1,31.2,39.6,25.3,3.6,2.8,12.6,23.6,101.2,81.3,52.4,196.8,208.9,196.8,-21.1,1.4,0.0,208.9
19626,UTA,LAC,110,108,75.0,172.7,186,0,32.6,74.5,34.0,40.4,20.2,42.7,36.7,12.4,31.8,30.3,15.5,17.1,70.5,13.2,21.7,34.9,21.0,4.2,2.4,10.9,18.6,93.1,82.0,44.2,181.2,188.4,181.2,6.0,1.2,0.0,188.4,75.0,155.7,186,0,31.8,59.8,41.3,48.3,21.0,32.6,49.9,10.9,27.2,31.0,17.1,21.7,61.0,3.6,23.3,27.9,13.2,4.8,3.6,10.9,17.1,91.6,69.3,51.1,166.6,168.0,166.6,-7.8,0.0,0.0,168.0
19628,POR,ORL,89,94,41.8,76.5,106,0,15.4,38.7,17.5,20.0,11.4,24.6,20.4,1.7,14.1,12.4,3.5,4.1,37.7,2.9,14.1,20.7,2.9,1.2,0.2,3.1,10.6,42.7,42.8,22.0,79.6,83.7,79.6,-11.0,0.2,0.0,83.7,41.8,90.2,106,0,15.8,34.8,20.1,22.3,11.9,22.4,23.3,1.7,12.3,14.1,4.1,14.1,28.9,1.9,15.4,19.8,4.3,1.9,1.0,2.7,3.1,44.9,41.0,24.1,96.8,96.2,96.8,11.0,0.0,0.0,96.2
19630,SAC,GS,105,112,68.4,137.5,156,0,26.7,61.2,28.4,32.6,18.9,35.2,35.0,5.1,26.0,19.5,13.0,18.9,44.9,4.2,20.2,26.7,15.6,4.2,1.3,5.9,10.4,74.2,69.5,34.7,146.0,148.3,146.0,-26.0,0.4,0.0,148.3,68.4,150.9,156,0,31.2,56.6,35.9,41.1,22.1,35.8,40.2,5.9,20.8,28.5,5.1,5.9,55.8,3.0,20.8,25.4,20.8,5.9,1.3,12.4,15.6,79.4,60.6,42.7,162.0,163.9,162.0,26.0,0.4,0.0,163.9
19607,MIL,PHI,194,193,97.2,202.3,229,0,39.2,77.4,48.4,54.3,28.7,48.8,56.2,10.5,28.7,35.1,23.9,34.4,66.3,7.3,33.5,41.1,19.1,8.2,3.7,13.4,22.0,112.8,92.6,58.1,214.7,217.7,214.7,4.6,0.9,0.0,217.7,97.2,201.0,229,0,39.2,76.5,48.9,58.5,23.9,43.0,53.2,15.3,33.5,43.7,18.2,26.8,64.9,3.7,33.5,37.3,23.9,7.3,3.7,14.3,26.8,111.9,88.3,60.4,212.5,217.7,212.5,-4.8,0.0,0.0,217.7
19608,LAL,PHO,165,156,51.2,107.9,122,0,18.3,42.7,21.8,23.0,15.7,27.9,28.7,1.3,14.7,4.4,11.7,14.7,40.3,2.1,17.3,21.3,12.2,3.6,1.8,4.1,11.7,50.8,49.2,26.2,118.6,115.1,118.6,12.7,0.3,0.0,115.1,51.2,90.3,122,0,17.3,41.1,21.3,23.8,12.7,25.4,25.4,2.3,15.7,14.7,4.6,11.7,39.8,2.6,19.8,24.9,4.1,1.8,0.8,10.2,10.7,48.3,46.3,26.5,95.4,99.7,95.4,-12.7,0.3,0.0,99.7
19595,CHA,ATL,65,61,81.6,177.7,189,46,33.9,67.9,39.4,44.0,25.2,38.7,51.5,6.8,29.2,23.4,15.0,20.5,57.7,7.5,30.8,40.2,26.8,3.1,1.9,15.0,16.6,91.5,76.9,46.9,184.0,193.9,184.0,23.7,1.2,0.0,193.9,81.6,166.0,189,46,30.8,73.4,33.1,35.7,26.8,50.5,41.9,3.1,22.9,13.6,21.3,26.0,64.5,7.5,23.7,33.1,18.9,7.5,0.6,7.5,15.0,86.8,84.8,40.4,176.3,175.6,176.3,-23.7,0.6,0.0,175.6
19596,IND,WAS,80,67,166.5,429.2,360,89,84.3,161.0,78.7,92.9,54.2,96.3,84.6,30.1,64.7,70.0,16.6,18.1,138.0,15.0,61.7,76.8,57.2,15.0,12.0,18.1,34.6,215.2,169.0,95.7,456.3,461.7,456.3,173.1,4.5,0.0,461.7,166.5,349.2,361,0,66.2,144.5,68.9,75.2,52.7,108.4,73.1,13.5,36.1,56.4,34.6,43.6,119.3,16.6,51.2,67.7,42.1,13.6,13.5,21.1,16.6,180.6,163.7,82.8,371.7,369.9,371.7,-173.1,0.0,0.0,369.9
19597,NY,BOS,58,60,68.2,148.3,173,41,26.0,70.0,26.8,33.5,13.0,40.4,23.2,13.0,29.6,31.7,10.1,18.8,38.8,12.3,21.7,33.9,17.3,4.7,0.0,4.7,15.9,75.1,78.3,34.6,154.8,160.8,154.8,-14.4,0.5,0.0,160.8,68.2,152.5,173,41,26.7,55.6,34.7,40.3,18.0,27.4,47.5,6.3,28.2,22.2,15.9,18.8,61.1,3.6,28.2,33.2,13.0,3.1,5.7,6.8,15.9,78.0,63.9,44.0,164.8,164.3,164.8,14.4,0.5,0.0,164.3
19598,ORL,HOU,65,48,44.6,108.0,114,0,20.0,41.4,23.0,25.2,15.7,25.2,29.7,2.0,16.2,12.6,10.9,12.4,42.1,3.9,19.0,27.1,4.3,1.8,1.4,3.2,4.5,55.2,46.9,28.0,114.7,114.8,114.7,71.4,0.0,0.0,114.8,44.6,72.2,114,0,15.2,37.6,19.3,22.9,4.5,21.4,21.1,2.7,16.2,16.8,2.3,3.6,29.8,1.6,11.4,14.8,4.3,1.4,0.7,4.1,11.4,40.9,41.0,23.8,76.5,80.1,76.5,-71.4,0.0,0.0,80.1
19599,BKN,CLE,63,63,116.3,268.4,285,69,50.1,100.2,59.6,65.4,39.4,68.0,69.1,10.7,32.2,39.7,23.9,31.0,91.7,15.5,44.1,59.6,35.8,8.5,8.5,20.3,19.1,134.8,113.9,70.6,282.7,286.9,282.7,-6.0,0.0,0.0,286.9,116.3,261.4,285,68,52.5,112.1,55.8,66.0,32.2,60.8,63.1,20.3,51.3,47.1,10.7,11.9,107.4,10.7,34.6,45.3,29.8,11.9,8.5,11.9,27.4,136.0,117.4,69.1,280.5,281.5,280.5,7.1,1.4,0.0,281.5
19600,MIA,DET,57,57,162.9,373.2,416,101,64.3,160.0,69.9,77.6,50.4,121.7,72.0,13.9,38.3,63.3,36.5,45.2,140.5,27.8,55.6,83.5,38.3,19.1,9.1,12.2,31.3,179.1,179.9,86.6,397.5,395.6,397.5,15.1,6.0,0.0,395.6,162.9,395.1,416,103,71.3,160.0,77.6,87.0,52.2,104.3,87.0,19.1,55.6,59.8,15.7,26.1,104.3,29.6,67.8,97.4,48.7,9.1,22.6,27.8,40.0,177.4,171.5,90.1,422.9,428.7,422.9,-8.7,6.0,0.0,428.7
19601,TOR,MIN,54,52,104.4,225.0,246,0,36.8,92.1,40.9,48.9,22.5,56.3,40.9,14.3,35.8,40.9,11.3,16.4,70.4,8.4,39.9,48.1,27.6,9.4,11.3,14.3,18.4,99.2,99.3,51.2,245.4,241.7,245.4,15.3,0.0,0.0,241.7,104.4,223.4,246,0,34.8,102.3,34.8,38.9,26.6,70.6,38.6,8.4,31.7,26.4,18.4,22.5,83.7,16.4,47.1,63.4,20.5,8.4,9.4,14.3,14.3,96.2,112.2,43.9,240.8,242.5,240.8,-15.3,3.1,0.0,242.5
19602,CHI,OKC,58,69,30.2,63.7,74,0,12.0,28.9,12.7,14.7,2.5,16.0,15.9,1.1,12.9,2.7,1.3,1.7,23.9,1.2,2.7,12.9,2.5,0.9,0.3,1.1,1.5,31.9,31.3,15.7,67.7,68.0,67.7,-30.7,0.0,0.0,68.0,30.2,69.3,73,18,13.8,25.2,16.9,20.2,2.5,13.2,18.6,1.8,12.0,15.0,1.4,1.7,25.6,0.5,11.7,13.2,2.8,0.6,0.4,1.4,1.8,38.1,27.6,21.2,72.3,75.6,72.3,30.7,0.1,0.0,75.6
19603,MEM,NO,58,62,111.3,217.9,261,64,41.4,99.2,45.6,52.8,28.3,52.3,59.1,13.1,46.9,30.4,17.4,21.8,87.2,9.5,31.6,40.3,25.1,9.5,8.3,14.2,20.7,113.4,108.8,56.7,234.2,235.2,234.2,-38.2,1.2,0.0,235.2,111.3,230.4,261,63,43.6,92.6,51.3,60.3,28.3,57.8,53.5,15.3,34.9,47.7,18.5,24.0,84.3,12.0,44.7,56.7,24.0,9.5,5.9,22.9,22.9,121.0,103.2,64.0,244.6,254.0,244.6,38.2,1.2,0.0,254.0
19604,UTA,SAC,63,72,163.0,343.1,385,0,65.8,146.1,72.4,81.1,51.4,101.1,81.5,14.4,44.9,51.5,36.9,49.8,119.1,25.7,61.0,86.7,35.3,15.5,5.2,22.5,32.1,183.0,167.9,87.5,356.0,370.8,356.0,-128.4,5.2,0.0,370.8,163.0,392.4,385,0,75.4,163.7,74.0,88.1,44.9,81.9,88.1,30.5,81.9,59.9,27.3,32.1,136.4,24.1,48.2,72.2,46.5,15.5,12.8,17.7,40.1,208.6,177.8,94.1,414.9,422.5,414.9,128.4,2.6,0.0,422.5
